file,site,year,good_pixels,total_pixels,percent_good_pixels
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Walnut_Gulch_Kendall_Grasslands/US-Wkg_Walnut_Gulch_Kendall_Grasslands_PLSP_2020.nc,Walnut_Gulch_Kendall_Grasslands,2020,148513,11115556,1.336%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Walnut_Gulch_Kendall_Grasslands/US-Wkg_Walnut_Gulch_Kendall_Grasslands_PLSP_2021.nc,Walnut_Gulch_Kendall_Grasslands,2021,10847680,11115556,97.590%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Willard_Juniper_Savannah/US-Wjs_Willard_Juniper_Savannah_PLSP_2017.nc,Willard_Juniper_Savannah,2017,50975,11115556,0.459%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Willard_Juniper_Savannah/US-Wjs_Willard_Juniper_Savannah_PLSP_2018.nc,Willard_Juniper_Savannah,2018,1386850,11115556,12.477%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Willard_Juniper_Savannah/US-Wjs_Willard_Juniper_Savannah_PLSP_2019.nc,Willard_Juniper_Savannah,2019,16739,11115556,0.151%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Willard_Juniper_Savannah/US-Wjs_Willard_Juniper_Savannah_PLSP_2020.nc,Willard_Juniper_Savannah,2020,594687,11115556,5.350%
/projectnb/modislc/users/fache/data/planet/PLSP_production_nc/Willard_Juniper_Savannah/US-Wjs_Willard_Juniper_Savannah_PLSP_2021.nc,Willard_Juniper_Savannah,2021,8423097,11115556,75.778%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Walnut_Gulch_Kendall_Grasslands/PLSP_2022.nc,Walnut_Gulch_Kendall_Grasslands,2022,10894134,11115556,98.008%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Walnut_Gulch_Kendall_Grasslands/PLSP_2023.nc,Walnut_Gulch_Kendall_Grasslands,2023,10955458,11115556,98.560%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Walnut_Gulch_Kendall_Grasslands/PLSP_2024.nc,Walnut_Gulch_Kendall_Grasslands,2024,3000787,11115556,26.996%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Walnut_Gulch_Kendall_Grasslands/PLSP_2025.nc,Walnut_Gulch_Kendall_Grasslands,2025,3988874,11115556,35.886%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2017.nc,Willard_Juniper_Savannah,2017,66321,11115556,0.597%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2018.nc,Willard_Juniper_Savannah,2018,1311787,11115556,11.801%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2019.nc,Willard_Juniper_Savannah,2019,15764,11115556,0.142%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2020.nc,Willard_Juniper_Savannah,2020,598200,11115556,5.382%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2021.nc,Willard_Juniper_Savannah,2021,8425447,11115556,75.799%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2022.nc,Willard_Juniper_Savannah,2022,4146776,11115556,37.306%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2023.nc,Willard_Juniper_Savannah,2023,181504,11115556,1.633%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2024.nc,Willard_Juniper_Savannah,2024,5222998,11115556,46.988%
/projectnb/modislc/users/fache/data/planet/PLSP_stage_nc/Willard_Juniper_Savannah/PLSP_2025.nc,Willard_Juniper_Savannah,2025,3777206,11115556,33.981%
